id,modelid,position,rotation,scale,size,systemid
57,9,(-1.98,-161,1000),(0,175.66,0),(200,200,200),0.300000011920929,800000000
58,10,(1.98,-161,1000),(0,176.66,0),(200,200,200),0.600000023841858,800000000
59,11,(1.98,-161,1000),(0,176.66,0),(200,200,200),0.600000023841858,800000000
60,12,(1.98,-161,1000),(0,176.66,0),(200,200,200),0.600000023841858,800000000
61,1,(1.98,-274,700),(0,176,0),(220,220,220),0.600000023841858,131020700
62,2,(-15.2,-274,700),(0,176,0),(220,220,220),0.600000023841858,131020700
63,3,(-2,-277,700),(0,175.66,0),(220,220,220),0.600000023841858,131020700
64,4,(1.98,-270,700),(0,176.66,0),(230,230,230),0.600000023841858,131020700
65,5,(18.9,-278,500),(0,175.66,0),(210,210,210),0.600000023841858,131020700
66,6,(1.98,-278,700),(0,175.66,0),(220,220,220),0.600000023841858,131020700
67,7,(-5.9,-276,700),(0,175.66,0),(225,225,225),0.600000023841858,131020700
68,8,(-1.98,-278,700),(0,175.66,0),(220,220,220),0.600000023841858,131020700
69,9,(-1.8,-278,700),(0,175.66,0),(210,210,210),0.400000005960464,131020700
70,10,(1.98,-277,700),(0,176.66,0),(220,220,220),0.600000023841858,131020700
71,11,(-12.7,-274,700),(0,176.66,0),(220,220,220),0.600000023841858,131020700
72,12,(-8.2,-333,700),(0,176.66,0),(210,210,210),0.5,131020700
